word1,word2,label1,label2,sim_value
porch,tower,n,n,20.0
skateboard,swimsuit,n,n,20.0
desert,road,n,n,20.0
kiss,tear,n,n,20.0
feather,grey,n,j,20.0
club,match,n,n,19.0
sit,sleep,v,v,19.0
chapel,porch,n,n,19.0
figure,spiral,n,n,19.0
bud,purple,n,j,19.0
bird,shade,n,n,19.0
blonde,dark,j,j,19.0
burger,frozen,n,j,19.0
chain,engine,n,n,19.0
bathroom,porch,n,n,19.0
country,work,n,n,19.0
leave,stop,v,v,19.0
desk,white,n,j,19.0
object,piano,n,n,19.0
can,mill,n,n,19.0
female,race,j,n,19.0
frost,sunshine,n,n,19.0
soup,sweet,n,j,19.0
black,seat,j,n,19.0
lion,pelican,n,n,19.0
graffito,interior,n,n,19.0
apartment,sleep,n,v,19.0
cold,summer,j,n,19.0
market,orange,n,j,19.0
guy,kiss,n,n,19.0
dirty,guy,j,n,19.0
arm,caterpillar,n,n,19.0
foliage,frost,n,n,19.0
gravestone,pattern,n,n,19.0
shop,summer,n,n,19.0
petal,shade,n,n,19.0
gull,mammal,n,n,19.0
cone,palm,n,n,19.0
makeup,town,n,n,19.0
gull,insect,n,n,19.0
dessert,meat,n,n,19.0
morning,sit,n,v,19.0
doll,new,n,j,19.0
butterfly,glitter,n,v,19.0
interior,skyscraper,n,n,19.0
market,white,n,j,19.0
cute,fun,j,n,19.0
night,sunny,n,j,19.0
bed,staircase,n,n,19.0
miniature,paint,j,v,19.0
bloom,glitter,n,v,19.0
evening,friend,n,n,19.0
city,mill,n,n,19.0
coast,downtown,n,j,18.0
dew,sunshine,n,n,18.0
dragonfly,underwater,n,j,18.0
star,storm,n,n,18.0
patio,wash,n,v,18.0
cold,ear,j,n,18.0
house,windmill,n,n,18.0
fly,toy,v,n,18.0
breakfast,evening,n,n,18.0
hang,rusty,v,j,18.0
dinner,relax,n,v,18.0
aircraft,door,n,n,18.0
porch,ruin,n,n,18.0
cop,dirty,n,j,18.0
cross,tower,n,n,18.0
city,old,n,j,18.0
cold,sunshine,j,n,18.0
dragon,metal,n,n,18.0
light,shed,n,v,18.0
hotel,library,n,n,18.0
feel,friend,v,n,18.0
parking,scenery,n,n,18.0
ruin,tower,n,n,18.0
abandon,railroad,v,n,18.0
bright,violet,j,n,18.0
couple,makeup,n,n,18.0
dude,smile,n,n,18.0
dirty,rabbit,j,n,18.0
smile,walk,n,v,18.0
autumn,daffodil,n,n,18.0
hotel,sand,n,n,18.0
crystal,dirt,n,n,18.0
reptile,stork,n,n,18.0
coast,sink,n,v,18.0
dark,rusty,j,j,18.0
band,vinyl,n,n,18.0
parrot,reptile,n,n,18.0
steel,town,n,n,18.0
architecture,table,n,n,18.0
bedroom,porch,n,n,18.0
aquarium,seagull,n,n,18.0
butterfly,transformer,n,n,18.0
feel,sit,v,v,18.0
landscape,stadium,n,n,18.0
lunch,walk,n,v,18.0
church,cookie,n,n,18.0
stripe,violet,n,n,18.0
origami,white,n,j,18.0
bag,flag,n,n,18.0
escalator,station,n,n,18.0
dawn,snow,n,n,18.0
green,lantern,j,n,18.0
painting,work,n,n,18.0
pigeon,round,n,n,18.0
haircut,smile,n,n,18.0
coast,sketch,n,n,18.0
colorful,duck,j,n,18.0
man,stand,n,v,18.0
demolition,interior,n,n,18.0
pelican,toe,n,n,18.0
garage,garden,n,n,18.0
brown,insect,j,n,18.0
family,old,n,j,18.0
brown,pelican,j,n,18.0
fountain,parade,n,n,18.0
fungus,insect,n,n,18.0
female,live,j,v,18.0
frost,hot,n,j,18.0
handle,shop,v,n,17.0
happy,stand,j,v,17.0
collection,work,n,n,17.0
pepper,sunflower,n,n,17.0
graphic,roof,j,n,17.0
play,spiral,v,n,17.0
cute,fashion,j,n,17.0
ball,square,n,j,17.0
red,tea,j,n,17.0
port,sweet,n,j,17.0
lunch,sunny,n,j,17.0
night,stop,n,v,17.0
muscle,nature,n,n,17.0
guy,sit,n,v,17.0
game,scooter,n,n,17.0
interior,toy,n,n,17.0
gate,pebble,n,n,17.0
blue,sock,j,n,17.0
bedroom,pool,n,n,17.0
graveyard,house,n,n,17.0
foot,friend,n,n,17.0
cute,idea,j,n,17.0
bed,picture,n,n,17.0
glass,road,n,n,17.0
bed,kitchen,n,n,17.0
dusk,gull,n,n,17.0
bicycle,green,n,j,17.0
shade,whale,n,n,17.0
lab,spider,n,n,17.0
bar,stair,n,n,17.0
hang,time,v,n,17.0
reptile,swim,n,v,17.0
happy,night,j,n,17.0
dude,fun,n,n,17.0
branch,tea,n,n,17.0
club,play,n,v,17.0
garbage,lunch,n,n,17.0
interior,tower,n,n,17.0
breakfast,people,n,n,17.0
couple,race,n,n,17.0
bay,porch,n,n,17.0
country,library,n,n,17.0
black,cigarette,j,n,17.0
handle,tram,v,n,17.0
feel,stair,v,n,17.0
oak,petal,n,n,17.0
lake,town,n,n,17.0
play,sign,v,v,17.0
old,race,j,n,17.0
parade,store,n,n,17.0
jellyfish,texture,n,n,17.0
curl,leaf,v,n,17.0
hummingbird,moss,n,n,17.0
book,gold,n,n,17.0
desk,match,n,n,17.0
handle,lighting,v,n,17.0
frozen,soup,j,n,17.0
dude,sit,n,v,17.0
amphibian,stork,n,n,16.0
asphalt,crane,n,n,16.0
bright,grey,j,j,16.0
flight,jaguar,n,n,16.0
happy,toe,j,n,16.0
bathroom,stair,n,n,16.0
bay,curve,n,n,16.0
foot,train,n,n,16.0
snow,sunny,n,j,16.0
blue,happy,j,j,16.0
sunshine,wet,n,j,16.0
clown,jellyfish,n,n,16.0
family,town,n,n,16.0
pattern,time,n,n,16.0
cherry,peel,n,n,16.0
bakery,vehicle,n,n,16.0
cross,post,n,v,16.0
garbage,underground,n,j,16.0
bible,leaf,n,n,16.0
nature,new,n,j,16.0
cute,dude,j,n,16.0
curve,dance,n,n,16.0
autumn,hat,n,n,16.0
fabric,handle,n,v,16.0
arm,white,n,j,16.0
feel,fun,v,n,16.0
bridge,ceramic,n,j,16.0
ruin,valley,n,n,16.0
castle,patio,n,n,16.0
button,grey,n,j,16.0
club,sign,n,v,16.0
feather,insect,n,n,16.0
hotel,oak,n,n,16.0
alley,punk,n,n,16.0
design,muscle,n,n,16.0
circle,snake,n,n,16.0
auto,quote,n,n,16.0
post,white,v,j,16.0
animal,clown,n,n,16.0
dinner,sleep,n,v,16.0
office,woman,n,n,16.0
line,underground,n,j,16.0
metro,television,n,n,16.0
waterfall,wood,n,n,16.0
relax,restaurant,v,n,16.0
bed,stair,n,n,16.0
dude,husky,n,n,16.0
demolition,skyline,n,n,16.0
ceiling,patio,n,n,16.0
flight,museum,n,n,16.0
paper,tattoo,n,n,16.0
action,subway,n,n,16.0
grave,shore,n,n,16.0
sunshine,winter,n,n,16.0
ford,wall,n,n,16.0
band,stocking,n,n,16.0
dirty,tear,j,n,16.0
leg,stripe,n,n,16.0
family,square,n,j,16.0
eye,sky,n,n,16.0
dinner,morning,n,n,16.0
apartment,beach,n,n,16.0
bus,crane,n,n,16.0
aquarium,coin,n,n,16.0
path,sunflower,n,n,16.0
red,uniform,j,j,16.0
band,ear,n,n,16.0
kitchen,staircase,n,n,16.0
glitter,vintage,v,j,16.0
gold,texture,n,n,16.0
air,carnival,n,n,16.0
guy,stand,n,v,16.0
bacon,sweet,n,j,16.0
abstract,feel,j,v,16.0
band,bride,n,n,16.0
mom,sit,n,v,15.0
foliage,purple,n,j,15.0
husky,painting,n,n,15.0
evening,surfer,n,n,15.0
postcard,texture,n,n,15.0
breakfast,night,n,n,15.0
makeup,skull,n,n,15.0
guy,tear,n,n,15.0
hamster,lock,n,v,15.0
chess,family,n,n,15.0
fun,haircut,n,n,15.0
bud,shade,n,n,15.0
ad,track,n,n,15.0
dead,pigeon,j,n,15.0
chipmunk,illustration,n,n,15.0
cold,silver,j,n,15.0
insect,number,n,n,15.0
bar,boat,n,n,15.0
restaurant,scenery,n,n,15.0
hair,stencil,n,n,15.0
guy,idea,n,n,15.0
gravestone,silhouette,n,n,15.0
bright,mist,j,n,15.0
coin,musician,n,n,15.0
arm,bicycle,n,n,15.0
hang,morning,v,n,15.0
demolition,tall,n,j,15.0
bedroom,diner,n,n,15.0
candle,line,n,n,15.0
bar,ship,n,n,15.0
club,cone,n,n,15.0
art,christmas,n,n,15.0
travel,wood,n,n,15.0
foot,outdoor,n,j,15.0
hang,leave,v,v,15.0
rusty,shade,j,n,15.0
abstract,moon,j,n,15.0
auto,round,n,n,15.0
mist,temple,n,n,15.0
stripe,urban,n,j,15.0
smile,view,n,n,15.0
ripple,shadow,n,n,15.0
dirty,fun,j,n,15.0
haircut,hang,n,v,15.0
brick,skyline,n,n,15.0
bathroom,sleep,n,v,15.0
school,tear,n,n,15.0
cute,friend,j,n,15.0
action,dress,n,n,15.0
cow,station,n,n,15.0
play,sailing,v,n,15.0
fungus,pattern,n,n,15.0
button,police,n,n,15.0
ceramic,church,j,n,15.0
home,smoking,n,n,15.0
food,wild,n,j,15.0
colorful,wood,j,n,15.0
smile,time,n,n,15.0
amphibian,flamingo,n,n,15.0
apartment,child,n,n,15.0
graveyard,silver,n,n,15.0
outfit,sign,n,v,15.0
dude,kid,n,n,15.0
pole,weather,n,n,15.0
city,round,n,n,15.0
nail,wolf,n,n,15.0
night,sunshine,n,n,15.0
bath,sleep,n,v,15.0
hang,stencil,v,n,15.0
cherry,meat,n,n,14.0
blue,poster,j,n,14.0
fire,movie,n,n,14.0
draw,wing,v,n,14.0
husky,play,n,v,14.0
drip,rusty,v,j,14.0
arrow,boxer,n,n,14.0
basket,moss,n,n,14.0
pin,wing,n,n,14.0
apartment,valley,n,n,14.0
guy,poodle,n,n,14.0
seagull,urban,n,j,14.0
dessert,tomato,n,n,14.0
egg,family,n,n,14.0
aircraft,guy,n,n,14.0
dark,flamingo,j,n,14.0
cheerleader,scenery,n,n,14.0
pink,shade,j,n,14.0
couple,outdoor,n,j,14.0
garden,smoke,n,n,14.0
glass,mill,n,n,14.0
race,square,n,j,14.0
paper,vine,n,n,14.0
smile,stand,n,v,14.0
frost,summer,n,n,14.0
bay,parking,n,n,14.0
kiss,sit,n,v,14.0
monkey,oak,n,n,14.0
bead,redhead,n,n,14.0
animal,hand,n,n,14.0
cute,music,j,n,14.0
downtown,hockey,j,n,14.0
dead,guy,j,n,14.0
aircraft,asphalt,n,n,14.0
magazine,run,n,v,14.0
flight,rain,n,n,14.0
bathroom,garden,n,n,14.0
door,skyscraper,n,n,14.0
makeup,old,n,j,14.0
game,sign,n,v,14.0
dead,face,j,n,14.0
friend,sexy,n,j,14.0
flower,interior,n,n,14.0
bag,wire,n,n,14.0
game,goat,n,n,14.0
note,rally,n,n,14.0
stair,steel,n,n,14.0
diamond,stencil,n,n,14.0
nature,tv,n,n,14.0
happy,post,j,v,14.0
abstract,rally,j,n,14.0
party,sailing,n,n,14.0
beard,kitty,n,n,14.0
eat,seagull,v,n,14.0
building,sandwich,n,n,14.0
belly,black,n,j,14.0
leave,walk,v,v,14.0
dark,stripe,j,n,14.0
ford,valley,n,n,14.0
insect,stork,n,n,14.0
animal,mural,n,n,14.0
leather,weed,n,n,14.0
pub,wash,n,v,14.0
leave,play,v,v,14.0
cop,gravestone,n,n,14.0
book,building,n,n,14.0
happy,walk,j,v,14.0
colorful,lab,j,n,14.0
flag,quote,n,n,14.0
sink,time,v,n,14.0
friend,sit,n,v,14.0
lantern,oak,n,n,14.0
sit,smile,v,n,14.0
cottage,outfit,n,n,14.0
downtown,lock,j,v,14.0
pet,poster,n,n,14.0
industrial,lake,j,n,14.0
lick,sit,v,v,14.0
pool,rust,n,n,14.0
stripe,train,n,n,14.0
beef,downtown,n,j,13.0
blonde,eye,j,n,13.0
lady,sunset,n,n,13.0
feel,stop,v,v,13.0
old,seat,j,n,13.0
dirty,happy,j,j,13.0
ruin,shore,n,n,13.0
black,paw,j,n,13.0
egg,lego,n,n,13.0
bear,play,v,v,13.0
black,pigeon,j,n,13.0
feather,reptile,n,n,13.0
gymnastics,port,n,n,13.0
mom,snowman,n,n,13.0
dirty,haircut,j,n,13.0
party,seat,n,n,13.0
lily,pig,n,n,13.0
dirty,hang,j,v,13.0
guy,wire,n,n,13.0
orange,shop,j,n,13.0
cactus,fall,n,v,13.0
circle,sport,n,n,13.0
redhead,reflection,n,n,13.0
cafe,reflection,n,n,13.0
outfit,play,n,v,13.0
bar,female,n,j,13.0
belly,dirty,n,j,13.0
rope,train,n,n,13.0
boardwalk,drop,n,v,13.0
abstract,candle,j,n,13.0
church,soldier,n,n,13.0
boxer,reflection,n,n,13.0
crystal,silhouette,n,n,13.0
feel,guy,v,n,13.0
pattern,pier,n,n,13.0
downtown,field,j,n,13.0
beer,wild,n,j,13.0
hang,happy,v,j,13.0
rope,shore,n,n,13.0
airplane,camera,n,n,13.0
button,flower,n,n,13.0
frozen,shop,j,n,13.0
curl,lick,v,v,13.0
sunny,zoo,j,n,13.0
people,stop,n,v,13.0
bucket,insect,n,n,13.0
fence,friend,n,n,13.0
can,sketch,n,n,13.0
frozen,pebble,j,n,13.0
ceramic,live,j,v,13.0
day,horse,n,n,13.0
bear,boxer,v,n,13.0
iris,necklace,n,n,13.0
lighting,person,n,n,13.0
boot,cliff,n,n,13.0
landscape,umbrella,n,n,13.0
man,transformer,n,n,13.0
dark,sand,j,n,13.0
ruin,swimsuit,n,n,13.0
abstract,rose,j,n,13.0
guy,gymnastics,n,n,12.0
grass,ruin,n,n,12.0
lighting,stone,n,n,12.0
porch,scooter,n,n,12.0
colour,wild,n,j,12.0
crane,stair,n,n,12.0
shore,tear,n,n,12.0
cactus,porch,n,n,12.0
belly,draw,n,v,12.0
fabric,photo,n,n,12.0
lamb,lantern,n,n,12.0
owl,rocket,n,n,12.0
party,scooter,n,n,12.0
display,scratch,n,n,12.0
ball,curl,n,v,12.0
cookie,peel,n,n,12.0
couple,post,n,v,12.0
field,red,n,j,12.0
theatre,wolf,n,n,12.0
blue,swing,j,n,12.0
guy,happy,n,j,12.0
quote,santa,n,n,12.0
dude,feel,n,v,12.0
bath,wine,n,n,12.0
brown,wet,j,j,12.0
kiss,stop,n,v,12.0
husky,match,n,n,12.0
cocktail,garage,n,n,12.0
face,stand,n,v,12.0
kid,stop,n,v,12.0
boxer,diner,n,n,12.0
patio,sleep,n,v,12.0
city,family,n,n,12.0
drop,rusty,v,j,12.0
parade,table,n,n,12.0
dawn,drug,n,n,12.0
design,orange,n,j,12.0
lunch,sunshine,n,n,12.0
dirty,dude,j,n,12.0
fun,tear,n,n,12.0
bikini,ivy,n,n,12.0
step,swimsuit,n,n,12.0
frog,poppy,n,n,12.0
cross,pub,n,n,12.0
frost,lily,n,n,12.0
curve,outdoor,n,j,12.0
collage,stream,n,n,12.0
twig,underground,n,j,12.0
chair,holiday,n,n,12.0
coffee,sun,n,n,12.0
lighting,sleep,n,v,12.0
mill,wild,n,j,12.0
circle,wig,n,n,12.0
highway,squirrel,n,n,12.0
pin,truck,n,n,12.0
boxer,swimming,n,n,12.0
shore,small,n,j,12.0
punk,vinyl,n,n,12.0
number,web,n,n,12.0
brown,demolition,j,n,12.0
interior,skyline,n,n,12.0
breakfast,floor,n,n,12.0
aerial,clown,j,n,12.0
hat,peel,n,n,12.0
baseball,rainbow,n,n,12.0
dude,happy,n,j,12.0
foot,mural,n,n,12.0
creature,grey,n,j,12.0
cross,outfit,n,n,12.0
leave,smile,v,n,11.0
fishing,rainbow,n,n,11.0
bathroom,dude,n,n,11.0
paint,puddle,v,n,11.0
skating,sticker,n,n,11.0
dome,uniform,n,j,11.0
lawn,sleep,n,v,11.0
office,sun,n,n,11.0
military,reflection,j,n,11.0
fashion,handwriting,n,n,11.0
cop,ruin,n,n,11.0
blur,metro,v,n,11.0
smile,stop,n,v,11.0
cute,lick,j,v,11.0
cross,mug,n,n,11.0
concrete,pin,j,n,11.0
cigarette,hotel,n,n,11.0
airplane,market,n,n,11.0
architecture,yellow,n,j,11.0
handle,terrier,v,n,11.0
patio,woman,n,n,11.0
green,gull,j,n,11.0
dew,parrot,n,n,11.0
country,hang,n,v,11.0
dude,hang,n,v,11.0
stripe,tank,n,n,11.0
hang,tear,v,n,11.0
crochet,family,n,n,11.0
cute,post,j,v,11.0
machine,sketch,n,n,11.0
feel,haircut,v,n,11.0
match,moss,n,n,11.0
art,sailing,n,n,11.0
foliage,restaurant,n,n,11.0
tea,village,n,n,11.0
branch,feline,n,j,11.0
day,plane,n,n,11.0
gold,idea,n,n,11.0
moon,mushroom,n,n,11.0
interior,tall,n,j,11.0
mallard,portrait,n,n,11.0
live,stitch,v,n,11.0
fun,morning,n,n,11.0
drip,rust,v,n,11.0
fun,stop,n,v,11.0
gull,mill,n,n,11.0
dirty,friend,j,n,11.0
blue,hand,j,n,11.0
bucket,curve,n,n,11.0
patio,swan,n,n,11.0
body,miniature,n,j,11.0
cafe,child,n,n,11.0
belly,stripe,n,n,11.0
mural,taxi,n,n,11.0
furniture,man,n,n,11.0
bead,library,n,n,11.0
daffodil,wool,n,n,11.0
eat,shade,v,n,11.0
collection,jellyfish,n,n,11.0
country,elephant,n,n,11.0
line,temple,n,n,11.0
bead,chess,n,n,11.0
skirt,wig,n,n,11.0
daisy,flood,n,n,11.0
camera,rally,n,n,11.0
happy,sit,j,v,11.0
bottle,construction,n,n,11.0
auto,bright,n,j,11.0
computer,railway,n,n,11.0
night,sit,n,v,11.0
hair,lizard,n,n,11.0
happy,lick,j,v,11.0
jump,sunlight,n,n,11.0
desert,smoke,n,n,11.0
chopper,window,n,n,11.0
leave,rusty,v,j,11.0
hang,stop,v,v,11.0
animal,sandwich,n,n,11.0
cute,dirty,j,j,11.0
cafe,draw,n,v,11.0
boxer,pyramid,n,n,11.0
arm,television,n,n,10.0
feel,hang,v,v,10.0
asphalt,moon,n,n,10.0
dusk,skirt,n,n,10.0
car,skull,n,n,10.0
leave,sit,v,v,10.0
outfit,rock,n,n,10.0
mom,stop,n,v,10.0
drip,round,v,n,10.0
friend,stop,n,v,10.0
asphalt,water,n,n,10.0
sit,tear,v,n,10.0
cafe,spiral,n,n,10.0
ad,bacon,n,n,10.0
green,phone,j,n,10.0
duck,outfit,n,n,10.0
coast,zebra,n,n,10.0
breakfast,makeup,n,n,10.0
purple,stripe,j,n,10.0
clothes,skyline,n,n,10.0
step,wind,n,n,10.0
portrait,rocket,n,n,10.0
break,glitter,n,v,10.0
construction,sailing,n,n,10.0
boy,gate,n,n,10.0
lens,storm,n,n,10.0
orange,school,j,n,10.0
shirt,show,n,n,10.0
gasoline,pepper,n,n,10.0
drug,sing,n,v,10.0
sticker,track,n,n,10.0
furniture,nature,n,n,10.0
play,rail,v,n,10.0
rusty,stand,j,v,10.0
military,wasp,j,n,10.0
port,squirrel,n,n,10.0
grape,rainbow,n,n,10.0
flood,neon,n,n,10.0
morning,tear,n,n,10.0
memorial,rope,n,n,10.0
bright,rusty,j,j,10.0
home,wet,n,j,10.0
feather,sunflower,n,n,10.0
house,stop,n,v,10.0
plant,skate,n,n,10.0
cocktail,dandelion,n,n,10.0
airport,foot,n,n,10.0
display,pond,n,n,10.0
alley,bloom,n,n,10.0
escalator,redhead,n,n,10.0
caterpillar,paint,n,v,10.0
bacon,wild,n,j,10.0
stand,tear,v,n,10.0
collar,tiger,n,n,10.0
car,hawk,n,n,10.0
burn,reading,v,n,10.0
cigarette,live,n,v,10.0
footprint,scooter,n,n,10.0
barn,mug,n,n,10.0
bacon,guy,n,n,10.0
keyboard,soldier,n,n,10.0
cute,sit,j,v,10.0
track,yellow,n,j,10.0
bag,dude,n,n,10.0
lady,stop,n,v,10.0
arrow,mural,n,n,10.0
jacket,stream,n,n,10.0
lab,rusty,n,j,10.0
jaguar,storm,n,n,10.0
dirty,smile,j,n,10.0
friend,rusty,n,j,10.0
morning,stop,n,v,10.0
cemetery,male,n,n,10.0
jump,stitch,n,n,10.0
friend,leave,n,v,10.0
family,hawk,n,n,10.0
monster,rock,n,n,10.0
feel,time,v,n,10.0
face,hang,n,v,10.0
pizza,railway,n,n,10.0
cross,shopping,n,n,10.0
guy,hang,n,v,10.0
craft,van,n,n,10.0
art,beer,n,n,9.0
beard,flamingo,n,n,9.0
monster,shell,n,n,9.0
bench,mask,n,n,9.0
club,river,n,n,9.0
boxer,child,n,n,9.0
fungus,leather,n,n,9.0
lick,stop,v,v,9.0
creature,reading,n,n,9.0
ivy,urban,n,j,9.0
bed,candy,n,n,9.0
feel,spiral,v,n,9.0
hockey,sign,n,v,9.0
daughter,pub,n,n,9.0
idea,rusty,n,j,9.0
lighting,man,n,n,9.0
dude,post,n,v,9.0
mill,puddle,n,n,9.0
santa,table,n,n,9.0
action,whisker,n,n,9.0
eat,web,v,n,9.0
hot,winter,j,n,9.0
dog,silver,n,n,9.0
lip,run,n,v,9.0
porch,pug,n,n,9.0
bird,pregnancy,n,n,9.0
camera,crow,n,n,9.0
eat,truck,v,n,9.0
lick,marble,v,n,9.0
rabbit,stop,n,v,9.0
paper,railway,n,n,9.0
poster,tank,n,n,9.0
clothes,transformer,n,n,9.0
smoking,sunny,n,j,9.0
cactus,leg,n,n,9.0
hold,theatre,v,n,9.0
arm,outdoor,n,j,9.0
lighting,panda,n,n,9.0
punk,toe,n,n,9.0
branch,protest,n,n,9.0
daughter,graphic,n,j,9.0
air,fruit,n,n,9.0
book,copper,n,n,9.0
night,sticker,n,n,9.0
explosion,table,n,n,9.0
snake,strawberry,n,n,9.0
dragon,drop,n,v,9.0
dog,sailing,n,n,9.0
burn,ripple,v,n,9.0
clock,pink,n,j,9.0
kitten,lingerie,n,n,9.0
abandon,frost,v,n,9.0
chicken,star,n,n,9.0
seed,stair,n,n,9.0
leave,night,v,n,9.0
small,valley,j,n,9.0
green,number,j,n,9.0
leave,morning,v,n,9.0
lock,mannequin,v,n,9.0
shade,whisker,n,n,9.0
collar,garbage,n,n,9.0
ink,organ,n,n,9.0
poppy,store,n,n,9.0
smoking,vine,n,n,9.0
flame,word,n,n,9.0
daffodil,frost,n,n,9.0
dancer,rusty,n,j,9.0
canal,coffee,n,n,9.0
camera,mallard,n,n,9.0
noodle,pigeon,n,n,9.0
couple,square,n,j,9.0
rainbow,whale,n,n,9.0
fly,keyboard,v,n,9.0
soup,view,n,n,9.0
goat,pebble,n,n,9.0
abandon,button,v,n,9.0
belly,dark,n,j,9.0
diamond,parade,n,n,9.0
horse,sweet,n,j,9.0
ancient,pod,j,n,9.0
banana,foot,n,n,9.0
shed,traffic,v,n,9.0
bucket,morning,n,n,9.0
bucket,duck,n,n,8.0
dessert,eye,n,n,8.0
cold,flag,j,n,8.0
skin,television,n,n,8.0
bedroom,feline,n,j,8.0
palm,traffic,n,n,8.0
necklace,snow,n,n,8.0
lick,origami,v,n,8.0
protest,tile,n,n,8.0
beetle,chocolate,n,n,8.0
monkey,pumpkin,n,n,8.0
cop,music,n,n,8.0
beard,sport,n,n,8.0
gasoline,summer,n,n,8.0
footprint,holiday,n,n,8.0
abandon,crane,v,n,8.0
car,pig,n,n,8.0
grave,santa,n,n,8.0
iron,splash,n,n,8.0
dirt,gymnastics,n,n,8.0
orange,wet,j,j,8.0
ceramic,ocean,j,n,8.0
vintage,zebra,j,n,8.0
hair,shore,n,n,8.0
lingerie,underground,n,j,8.0
marble,postcard,n,n,8.0
fish,leg,n,n,8.0
book,smoking,n,n,8.0
kiss,rusty,n,j,8.0
canal,number,n,n,8.0
kitchen,sleep,n,v,8.0
cherry,lamb,n,n,8.0
bag,cop,n,n,8.0
leaf,moon,n,n,8.0
dude,time,n,n,8.0
kitchen,outfit,n,n,8.0
garbage,jean,n,n,8.0
bedroom,downtown,n,j,8.0
grass,ski,n,n,8.0
day,hold,n,v,8.0
mug,vehicle,n,n,8.0
lighting,small,n,j,8.0
sea,sing,n,v,8.0
computer,farm,n,n,8.0
feline,pumpkin,j,n,8.0
jean,map,n,n,8.0
dirty,eagle,j,n,8.0
book,ceramic,n,j,8.0
van,vine,n,n,8.0
desert,roof,n,n,8.0
seagull,tag,n,n,8.0
jewelry,muscle,n,n,8.0
milk,outdoor,n,j,8.0
guy,rusty,n,j,8.0
chocolate,jellyfish,n,n,8.0
boxer,stair,n,n,8.0
jaguar,pier,n,n,7.0
nut,waterfall,n,n,7.0
bread,chair,n,n,7.0
goat,vinyl,n,n,7.0
kitten,rain,n,n,7.0
hang,smile,v,n,7.0
bikini,sculpture,n,n,7.0
bible,dirt,n,n,7.0
portrait,underground,n,j,7.0
clock,stripe,n,n,7.0
bud,floor,n,n,7.0
air,knit,n,v,7.0
idea,stop,n,v,7.0
haircut,stop,n,v,7.0
storm,sweet,n,j,7.0
auto,santa,n,n,7.0
marble,sing,n,v,7.0
drive,ear,n,n,7.0
bear,subway,v,n,7.0
pumpkin,road,n,n,7.0
makeup,race,n,n,7.0
wash,web,v,n,7.0
haircut,pyramid,n,n,7.0
blonde,rock,j,n,7.0
belly,field,n,n,7.0
mammal,yellow,n,j,7.0
paint,sing,v,v,7.0
cat,locomotive,n,n,7.0
dead,sidewalk,j,n,7.0
angel,pod,n,n,7.0
eat,underwater,v,j,7.0
makeup,square,n,j,7.0
cigarette,tile,n,n,7.0
museum,scratch,n,n,7.0
butterfly,stadium,n,n,7.0
graveyard,porch,n,n,7.0
flame,peacock,n,n,7.0
chopper,poppy,n,n,7.0
rusty,tear,j,n,7.0
bloom,friend,n,n,7.0
gun,jaguar,n,n,7.0
guy,stop,n,v,7.0
cloud,kitten,n,n,7.0
pillow,stone,n,n,7.0
stocking,tomato,n,n,7.0
frost,protest,n,n,7.0
sign,stocking,v,n,7.0
angel,asphalt,n,n,7.0
ski,skirt,n,n,7.0
cat,purple,n,j,7.0
diner,muscle,n,n,7.0
marble,sunglasses,n,n,7.0
berry,fly,n,v,7.0
chocolate,rock,n,n,7.0
airplane,guitar,n,n,7.0
bread,ocean,n,n,7.0
bay,chipmunk,n,n,7.0
tall,wool,j,n,7.0
restaurant,violet,n,n,7.0
drop,fun,v,n,7.0
purple,twig,j,n,7.0
cemetery,cone,n,n,7.0
face,stop,n,v,7.0
dude,stop,n,v,7.0
bicycle,handwriting,n,n,7.0
chapel,dusk,n,n,7.0
cute,twig,j,n,7.0
dragon,oak,n,n,7.0
drug,reflection,n,n,7.0
apple,relax,n,v,7.0
bakery,panorama,n,n,7.0
mallard,poster,n,n,7.0
snake,taxi,n,n,7.0
dessert,head,n,n,7.0
bear,hockey,v,n,7.0
puddle,red,n,j,7.0
brick,dress,n,n,7.0
building,zombie,n,n,7.0
neon,tank,n,n,7.0
bible,cottage,n,n,7.0
bath,panorama,n,n,7.0
automobile,fabric,n,n,7.0
gun,picture,n,n,7.0
cow,table,n,n,6.0
bear,construction,v,n,6.0
dye,kiss,n,n,6.0
baseball,bear,n,v,6.0
crab,grave,n,n,6.0
craft,soup,n,n,6.0
lock,misty,v,j,6.0
horse,interior,n,n,6.0
grass,stop,n,v,6.0
jellyfish,punk,n,n,6.0
parade,salad,n,n,6.0
reptile,vacation,n,n,6.0
clown,flood,n,n,6.0
aerial,violet,j,n,6.0
crab,ink,n,n,6.0
canyon,pizza,n,n,6.0
butterfly,leave,n,v,6.0
hamster,party,n,n,6.0
museum,swim,n,v,6.0
lego,rodent,n,n,6.0
branch,lego,n,n,6.0
game,husky,n,n,6.0
camel,highway,n,n,6.0
baseball,cheetah,n,n,6.0
stripe,weather,n,n,6.0
journal,squirrel,n,n,6.0
cake,rusty,n,j,6.0
bacon,view,n,n,6.0
dandelion,stand,n,v,6.0
cheetah,flame,n,n,6.0
abstract,vehicle,j,n,6.0
party,sink,n,v,6.0
floor,transformer,n,n,6.0
amphibian,berry,n,n,6.0
marble,monkey,n,n,6.0
jump,salad,n,n,6.0
subway,valentine,n,n,6.0
baseball,cactus,n,n,6.0
ancient,poster,j,n,6.0
